"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"341780009","810504390172","","PayerLineItem","6800000118410195546","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS1-USW1-AWS-Out-Bytes","","978242616","$0.000 per GB - data transfer out under the monthly global free tier","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00004946","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195547","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSCloudTrail","AWS CloudTrail","Amazon Web Services, Inc.","APS1-FreeEventsRecorded","","889351883","0.0 per free event recorded in Asia Pacific (Singapore) region","2019/11/01 00:00:00","2019/11/30 23:59:59","221733.00000000","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195548","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","UGW1-EUN1-AWS-In-Bytes","","978241191","USD 0.0 per GB for EUN1-AWS-In-Bytes in EU (Stockholm)","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00067585","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195549","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","ElasticIP:IdleAddress","","957241065","$0.005 per Elastic IP address not attached to a running instance per hour (prorated)","2019/11/07 16:40:18","2019/11/30 23:59:59","8466.00000000","","USD","42.33","0.0","0.000000","None","42.330000"
"341780009","810504390172","","PayerLineItem","6800000118410195550","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","EUW2-DataTransfer-Out-Bytes","","978195931","$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00461773","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195551","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-DataTransfer-In-Bytes","","978195209","$0.000 per GB - data transfer in per month","2019/11/01 00:00:00","2019/11/30 23:59:59","1346.04276384","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195552","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonSimpleDB","Amazon SimpleDB","Amazon Web Services, Inc.","APS1-BoxUsage","","2431233","$0.00 per Compute-Hour consumed first 25 hours per month","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00164396","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195553","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","UGE1-USE1-AWS-Out-Bytes","","978196014","$0.03 per GB - AWS GovCloud (US) data transfer to US East (Northern Virginia)","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00000138","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195554","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS2-USE1-AWS-Out-Bytes","","978242712","$0.000 per GB - data transfer out under the monthly global free tier","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00000685","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195555","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSCloudTrail","AWS CloudTrail","Amazon Web Services, Inc.","APS1-PaidEventsRecorded","","889351884","0.00002 per paid event recorded in Asia Pacific (Singapore) region","2019/11/01 00:00:00","2019/11/30 23:59:59","187637.00000000","","USD","3.75","0.0","0.000000","None","3.750000"
"341780009","810504390172","","PayerLineItem","6800000118410195556","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonSES","Amazon Simple Email Service","Amazon Web Services, Inc.","USW2-DIP-Hours","Lease","412710222","Cost per dedicated IP  in US-West-2","2019/11/01 00:00:00","2019/11/30 23:59:59","1.53333341","","USD","38.26","0.0","0.000000","None","38.260000"
"341780009","810504390172","","PayerLineItem","6800000118410195557","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSIoT","AWS IoT","Amazon Web Services, Inc.","EUW2-RegistryAndShadowOperations","","614936354","First 225,000 Device Registry and Device Shadow operations are free under the monthly global free tier","2019/11/01 00:00:00","2019/11/30 23:59:59","114.00000000","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195558","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-ElasticIP:IdleAddress","","957340688","$0.00 per Elastic IP address not attached to a running instance for the first hour","2019/11/07 16:40:18","2019/11/30 23:59:59","1.00000000","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195559","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE2-SAE1-AWS-In-Bytes","","978093835","$0.00 per GB - US East (Ohio) data transfer from South America (Sao Paulo)","2019/11/01 00:00:00","2019/11/30 23:59:59","5.3E-7","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195560","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSShield","AWS Shield","Amazon Web Services, Inc.","USW2-DataTransfer-Shield-Bytes","ShieldProtectionEIP","378808518","Shield Data Transfer Out of EIP in PDX - First 100 TB","2019/11/01 00:00:00","2019/11/30 23:59:59","409.35895235","","USD","20.47","0.0","0.000000","None","20.470000"
"341780009","810504390172","","PayerLineItem","6800000118410195561","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","UGW1-SAE1-AWS-In-Bytes","","978242344","$0.00 per GB - AWS GovCloud (US) data transfer from South America (Sao Paulo)","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00003756","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195562","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE2-USW2-AWS-Out-Bytes","","978196156","$0.02 per GB - US East (Ohio) data transfer to US West (Oregon)","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00935298","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195563","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","APS1-Requests-Tier2","","891641044","$0.00 per request - GET and all other requests under the monthly global free tier","2019/11/01 00:00:00","2019/11/30 23:59:59","2767.00000000","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195564","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSQueueService","Amazon Simple Queue Service","Amazon Web Services, Inc.","APS1-Requests-Tier1","","499236156","First 1,000,000 Amazon SQS Requests per month are free","2019/11/01 00:00:00","2019/11/30 23:59:59","20388.00000000","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195565","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-APS2-AWS-Out-Bytes","","978242280","$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Sydney)","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00584617","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195566","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","UGW1-CloudFront-In-Bytes","","978242245","$0.00 per GB data transfer in to AWS GovCloud (US) from CloudFront","2019/11/01 00:00:00","2019/11/30 23:59:59","809.13755744","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195567","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","ME-Requests-Tier1","","771360764","$0.0090 per 10,000 HTTP Requests","2019/11/01 00:00:00","2019/11/30 23:59:59","1073.00000000","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195568","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APN2-USE1-AWS-Out-Bytes","","978195249","$0.080 per GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia)","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00000685","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195569","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonDynamoDB","Amazon DynamoDB","Amazon Web Services, Inc.","UGW1-WriteCapacityUnit-Hrs","CommittedThroughput","905003014","$0.00078 per hour for units of write capacity","2019/11/01 00:00:00","2019/11/30 23:59:59","5590.00000000","","USD","4.36","0.0","0.000000","None","4.360000"
"341780009","810504390172","","PayerLineItem","6800000118410195570","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW1-EBS:SnapshotUsage","","956121617","$0.00 per GB-Month of snapshot data stored under monthly free tier","2019/11/07 16:40:18","2019/11/30 23:59:59","1.00000000","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195571","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","EUN1-CW:GMD-Metrics","GetMetricData","952680552","$0.01 per 1,000 metrics requested using GetMetricData API - EU (Stockholm)","2019/11/01 00:00:00","2019/11/30 23:59:59","67184.00000000","","USD","0.67","0.0","0.000000","None","0.670000"
"341780009","810504390172","","PayerLineItem","6800000118410195572","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","awswaf","AWS WAF","Amazon Web Services, Inc.","USW2-ShieldProtected-Rule","","499282713","Price per Rule (Shield Protected)","2019/11/01 00:00:00","2019/11/30 23:59:59","24.86666458","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195573","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","UGW1-EUW3-AWS-Out-Bytes","","978241119","$0.03 per GB - AWS GovCloud (US) data transfer to EU (Paris)","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00307355","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195574","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","awskms","AWS Key Management Service","Amazon Web Services, Inc.","sa-east-1-KMS-Requests","","899350400","$0.00 per request - Monthly Global Free Tier for KMS requests","2019/11/01 00:00:00","2019/11/30 23:59:59","229.00000000","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195575","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","EUC1-DataTransfer-Out-Bytes","","978195974","$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00226098","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195576","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","SA-Requests-HTTP-Proxy","","771360873","$0.0160 per 10,000 Proxy HTTP Requests (South America)","2019/11/01 00:00:00","2019/11/30 23:59:59","8.00000000","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195577","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","BoxUsage:t3.small","RunInstances","957224659","$0.0208 per On Demand Linux t3.small Instance Hour","2019/11/07 16:40:18","2019/11/30 23:59:59","2240.71916700","","USD","46.61","0.0","0.000000","None","46.610000"
"341780009","810504390172","","PayerLineItem","6800000118410195578","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSCloudTrail","AWS CloudTrail","Amazon Web Services, Inc.","USW2-PaidEventsRecorded","","891536805","0.00002 per paid event recorded in US West (Oregon) region","2019/11/01 00:00:00","2019/11/30 23:59:59","38031205.00000000","","USD","760.62","0.0","0.000000","None","760.620000"
"341780009","810504390172","","PayerLineItem","6800000118410195579","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS1-APS2-AWS-Out-Bytes","","978195866","$0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Sydney)","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00005056","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195580","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-BoxUsage:m4.large","RunInstances","957343630","$0.10 per On Demand Linux m4.large Instance Hour","2019/11/07 16:40:18","2019/11/30 23:59:59","2208.93333200","","USD","220.89","0.0","0.000000","None","220.890000"
"341780009","810504390172","","PayerLineItem","6800000118410195581","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-EUW2-AWS-Out-Bytes","","978241630","$0.02 per GB - US East (Northern Virginia) data transfer to EU (London)","2019/11/01 00:00:00","2019/11/30 23:59:59","1.57634602","","USD","0.03","0.0","0.000000","None","0.030000"
"341780009","810504390172","","PayerLineItem","6800000118410195582","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","UGW1-NatGateway-Hours","NatGateway","957380222","$0.054 per NAT Gateway Hour","2019/11/07 16:40:18","2019/11/30 23:59:59","6160.00000000","","USD","332.64","0.0","0.000000","None","332.640000"
"341780009","810504390172","","PayerLineItem","6800000118410195583","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS3-DataTransfer-Out-Bytes","","978242773","$0.000 per GB - data transfer out under the monthly global free tier","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00202530","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195584","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-UGW1-AWS-In-Bytes","","978195337","$0.00 per GB - US West (Oregon) data transfer from AWS GovCloud (US)","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00335494","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195585","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonRDS","Amazon Relational Database Service","Amazon Web Services, Inc.","USW2-RDS:PIOPS-Storage","CreateDBInstance","978959542","$0.125 per GB-month of Provisioned IOPS Storage","2019/11/07 16:30:05","2019/11/30 23:59:59","304.86728419","","USD","38.11","0.0","0.000000","None","38.110000"
"341780009","810504390172","","PayerLineItem","6800000118410195586","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","UGW1-EUW2-AWS-In-Bytes","","978093603","$0.00 per GB - AWS GovCloud (US) data transfer from EU (London)","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00036826","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195587","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-DataProcessing-Bytes","LoadBalancing","957346007","$0.008 per GB Data Processed by the LoadBalancer","2019/11/07 16:40:18","2019/11/30 23:59:59","359.30160517","","USD","2.87","0.0","0.000000","None","2.870000"
"341780009","810504390172","","PayerLineItem","6800000118410195588","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-EUN1-AWS-In-Bytes","","978242584","USD 0.0 per GB for EUN1-AWS-In-Bytes in EU (Stockholm)","2019/11/01 00:00:00","2019/11/30 23:59:59","0.02774603","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195589","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","EUC1-CW:GMD-Metrics","GetMetricData","952680728","$0.01 per 1,000 metrics requested using GetMetricData API - EU (Frankfurt)","2019/11/01 00:00:00","2019/11/30 23:59:59","67186.00000000","","USD","0.67","0.0","0.000000","None","0.670000"
"341780009","810504390172","","PayerLineItem","6800000118410195590","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","IN-Requests-HTTPS-Proxy","","771360746","$0.0120 per 10,000 Proxy HTTPS Requests (India)","2019/11/01 00:00:00","2019/11/30 23:59:59","3491.00000000","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195591","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonES","Amazon Elasticsearch Service","Amazon Web Services, Inc.","UGW1-ESInstance:c4.large","ESDomain","946623659","$0.178 per c4.large.elasticsearch instance hour (or partial hour) - UGW1","2019/11/01 00:00:00","2019/11/30 23:59:59","24.00000000","","USD","4.27","0.0","0.000000","None","4.270000"
"341780009","810504390172","","PayerLineItem","6800000118410195592","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS1-EU-AWS-Out-Bytes","","978093703","$0.09 per GB - Asia Pacific (Singapore) data transfer to EU (Ireland)","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00026087","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195593","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-MES1-AWS-Out-Bytes","","978240957","USD0.02 per GB for  in Middle East (Bahrain)","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00009751","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195594","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonVPC","Amazon Virtual Private Cloud","Amazon Web Services, Inc.","USW2-VpcEndpoint-Hours","VpcEndpoint","946410449","$0.01 per VPC Endpoint Hour","2019/11/01 00:00:00","2019/11/30 23:59:59","155286.00000000","","USD","1552.86","0.0","0.000000","None","1552.860000"
"341780009","810504390172","","PayerLineItem","6800000118410195595","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonRoute53","Amazon Route 53","Amazon Web Services, Inc.","HostedZone","","687351912","$0.50 per Hosted Zone for the first 25 Hosted Zones","2019/11/01 00:00:00","2019/11/30 23:59:59","11.00000000","","USD","5.50","0.0","0.000000","None","5.500000"
"341780009","810504390172","","PayerLineItem","6800000118410195596","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-CAN1-AWS-In-Bytes","","978241208","$0.00 per GB - US West (Oregon) data transfer from Canada (Central)","2019/11/01 00:00:00","2019/11/30 23:59:59","0.11643158","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195597","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonRDS","Amazon Relational Database Service","Amazon Web Services, Inc.","USW2-InstanceUsage:db.t2.medium","CreateDBInstance:0014","978960393","$0.073 per RDS db.t2.medium instance hour (or partial hour) running PostgreSQL","2019/11/07 16:30:05","2019/11/30 23:59:59","560.00000000","","USD","40.88","0.0","0.000000","None","40.880000"
"341780009","810504390172","","PayerLineItem","6800000118410195598","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonRDS","Amazon Relational Database Service","Amazon Web Services, Inc.","RDS:GP2-Storage","CreateDBInstance","978958660","$0.115 per GB-month of provisioned GP2 storage","2019/11/07 16:30:05","2019/11/30 23:59:59","46.11111360","","USD","5.30","0.0","0.000000","None","5.300000"
"341780009","810504390172","","PayerLineItem","6800000118410195599","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","UGW1-DataTransfer-In-Bytes","","978242540","$0.000 per GB - data transfer in per month","2019/11/01 00:00:00","2019/11/30 23:59:59","2157.35629400","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195600","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","USW2-DataScanned-Bytes","StartQuery","952584683","First 5GB per month of log data scanned by CloudWatch Logs Insights queries is free.","2019/11/01 00:00:00","2019/11/30 23:59:59","4.86328125","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195601","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USE2-BoxUsage:t2.micro","RunInstances","957412898","$0.0116 per On Demand Linux t2.micro Instance Hour","2019/11/07 16:40:18","2019/11/30 23:59:59","1120.00000000","","USD","12.99","0.0","0.000000","None","12.990000"
"341780009","810504390172","","PayerLineItem","6800000118410195602","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","SAE1-Requests-Tier1","","891641034","$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier","2019/11/01 00:00:00","2019/11/30 23:59:59","12.00000000","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195603","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-EBS:VolumeUsage","","957340701","$0.05 per GB-month of Magnetic provisioned storage - US West (Oregon)","2019/11/07 16:40:18","2019/11/30 23:59:59","670.44444320","","USD","33.52","0.0","0.000000","None","33.520000"
"341780009","810504390172","","PayerLineItem","6800000118410195604","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS2-DataTransfer-Out-Bytes","","978242780","$0.000 per GB - data transfer out under the monthly global free tier","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00211466","","USD","0.00","0.0","0.000000","None","0.000000"
"341780009","810504390172","","PayerLineItem","6800000118410195605","2019/11/01 00:00:00","2019/11/30 23:59:59","2019/12/03 13:00:21","FPT202 GSA TTS Payer","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW1-DataTransfer-Out-Bytes","","978241872","$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier","2019/11/01 00:00:00","2019/11/30 23:59:59","0.00395641","","USD","0.00","0.0","0.000000","None","0.000000"
